255	255	255	255	226	208	250	255	255	255	255	255	255	255	255	255	255	255
255	255	255	243	85	27	155	253	255	255	255	255	254	248	253	255	255	255
255	255	255	213	26	3	118	251	255	255	255	254	213	92	169	254	255	255
255	255	254	150	5	73	226	255	255	255	255	225	64	4	77	244	255	255
255	255	248	79	0	129	255	255	255	255	255	210	31	5	140	253	255	255
255	255	240	61	6	168	255	255	255	255	255	224	39	49	228	255	255	255
255	255	219	30	15	194	255	255	255	255	255	187	11	87	249	255	255	255
255	255	181	10	51	234	255	255	255	255	255	141	2	128	255	255	255	255
255	255	134	1	73	247	255	255	255	255	241	75	12	179	255	255	255	255
255	254	121	0	112	253	255	255	255	255	188	17	65	230	255	255	255	255
255	241	67	11	167	255	255	255	255	248	102	15	185	253	255	255	255	255
255	213	26	31	222	255	255	255	255	199	24	35	224	255	255	255	255	255
255	185	9	37	226	255	255	255	251	107	1	45	230	255	255	255	255	255
255	154	4	95	246	253	255	255	247	72	0	107	250	255	255	255	255	255
243	76	0	64	114	115	168	183	178	52	2	143	255	255	255	255	255	255
225	38	4	7	1	0	6	8	10	6	17	188	255	255	255	255	255	255
246	177	157	176	134	128	128	128	141	157	188	241	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
