255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	254	223	148	219	255	255	255	255	255
255	255	255	255	255	255	255	255	255	212	60	12	185	255	255	255	255	255
255	255	255	255	255	255	255	255	217	68	8	94	228	255	255	255	255	255
255	255	255	255	255	255	255	230	78	32	132	238	255	255	255	255	255	255
255	255	255	255	255	255	248	112	30	177	252	255	255	255	255	255	255	255
255	255	255	255	255	255	197	26	118	251	255	255	255	255	255	255	255	255
255	255	255	255	255	238	80	52	218	255	255	255	255	255	255	255	255	255
255	255	255	255	253	153	20	160	254	255	255	255	255	255	255	255	255	255
255	255	255	250	170	34	68	240	255	255	255	255	255	255	255	255	255	255
255	255	255	198	27	9	166	254	255	255	255	255	255	255	255	255	255	255
255	255	255	212	83	113	234	255	255	255	255	255	255	255	255	255	255	255
255	255	255	254	248	251	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
