255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	253	211	189	241	255	255	255	255	255	255	255	255
255	255	255	255	255	255	211	46	14	119	238	255	255	255	255	255	255	255
255	255	255	255	255	251	104	31	68	18	107	239	255	255	255	255	255	255
255	255	255	255	255	229	67	128	237	121	11	151	254	255	255	255	255	255
255	255	255	255	252	124	71	231	255	218	45	68	237	255	255	255	255	255
255	255	255	255	210	39	167	253	247	247	166	20	140	250	255	255	255	255
255	255	255	255	154	43	211	139	73	86	75	8	32	213	255	255	255	255
255	255	255	238	78	109	228	55	7	7	8	7	5	150	255	255	255	255
255	255	253	145	72	229	239	171	175	178	183	172	44	136	255	255	255	255
255	255	235	57	137	254	255	255	255	255	255	247	72	128	255	255	255	255
255	255	232	111	219	255	255	255	255	255	255	249	125	176	255	255	255	255
255	255	254	249	254	255	255	255	255	255	255	255	250	253	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
