255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	202	158	212	234	225	188	183	183	168	151	238	255	255	255	255
255	255	252	127	16	26	51	40	11	12	16	14	18	162	255	255	255	255
255	255	255	238	182	134	110	24	22	143	183	183	188	234	255	255	255	255
255	255	255	255	255	255	251	121	26	198	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	184	12	108	251	255	255	255	255	255	255	255
255	255	255	255	255	255	255	212	25	112	253	255	255	255	255	255	255	255
255	255	255	255	255	255	255	210	28	144	255	255	255	255	255	255	255	255
255	255	255	255	255	255	254	136	26	206	255	255	255	255	255	255	255	255
255	255	255	246	236	247	240	107	19	165	211	185	183	189	241	255	255	255
255	255	255	164	55	72	61	17	1	14	24	13	16	24	178	255	255	255
255	255	255	184	67	33	32	33	61	87	126	155	183	184	221	255	255	255
255	255	255	254	241	224	223	224	240	249	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
