255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	254	250	251	241	223	194	183	183	202
255	255	255	255	255	255	255	255	244	195	108	98	62	32	15	14	12	54
255	255	255	255	255	255	255	253	156	23	6	15	36	67	101	168	157	189
255	255	255	255	255	255	255	231	69	5	83	188	225	244	251	255	255	255
255	255	255	255	255	255	243	125	13	83	219	229	226	250	255	255	255	255
255	255	255	255	255	236	127	12	21	87	72	43	40	157	252	255	255	255
255	255	255	255	241	107	11	2	21	23	43	70	76	190	254	255	255	255
255	255	255	250	160	16	30	115	200	208	230	246	247	253	255	255	255	255
255	255	253	162	30	49	196	250	255	255	255	255	255	255	255	255	255	255
255	244	177	38	47	190	254	255	255	255	255	255	255	255	255	255	255	255
249	131	24	77	214	252	255	253	231	237	255	255	255	255	255	255	255	255
192	26	42	205	246	226	206	161	52	71	212	255	255	255	255	255	255	255
58	2	54	86	70	41	21	7	6	29	198	255	255	255	255	255	255	255
1	5	29	32	52	73	112	129	168	198	250	255	255	255	255	255	255	255
112	148	216	223	235	247	253	255	255	255	255	255	255	255	255	255	255	255
253	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
