255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	254	254	255	255	255	255	255	255	255	255
255	255	255	251	207	183	183	168	136	234	255	255	255	255	255	255	255	255
255	255	255	227	48	8	9	16	57	227	255	255	255	255	255	255	255	255
255	255	255	218	29	4	99	181	222	251	255	255	255	255	255	255	255	255
255	255	255	160	7	25	206	255	255	255	255	255	255	255	255	255	255	255
255	255	250	98	0	68	244	254	249	254	255	255	255	255	255	255	255	255
255	254	209	35	0	76	153	121	102	232	255	255	255	255	255	255	255	255
255	222	61	2	0	10	24	43	93	232	255	255	255	255	255	255	255	255
255	218	35	0	38	159	203	230	247	254	255	255	255	255	255	255	255	255
255	195	20	6	159	253	255	255	255	255	255	255	255	255	255	255	255	255
241	82	1	4	92	147	183	218	236	254	255	255	255	255	255	255	255	255
167	12	0	6	11	37	22	31	75	232	255	255	255	255	255	255	255	255
191	122	121	168	188	218	187	143	143	239	255	255	255	255	255	255	255	255
255	254	254	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
