255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	253	231	232	208	220	250	255	255	255	255	255	255
255	255	255	255	255	253	180	52	55	31	37	132	241	255	255	255	255	255
255	255	255	255	255	198	43	34	42	25	3	12	172	255	255	255	255	255
255	255	255	255	217	57	43	203	229	210	114	7	88	249	255	255	255	255
255	255	255	255	178	14	152	253	255	255	231	56	41	226	255	255	255	255
255	255	255	254	140	37	221	255	255	255	247	88	28	217	255	255	255	255
255	255	255	248	79	67	244	255	255	255	204	25	37	226	255	255	255	255
255	255	255	247	73	52	235	255	254	220	91	3	89	246	255	255	255	255
255	255	255	253	128	26	184	188	152	55	5	49	203	255	255	255	255	255
255	255	255	255	196	26	22	11	6	7	71	207	254	255	255	255	255	255
255	255	255	255	249	191	134	129	140	160	232	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
