255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	254	212	203	253	255	255	255	255	255	255	255
255	255	255	255	255	255	255	241	71	59	236	255	255	255	255	255	255	255
255	255	255	255	255	255	255	188	19	67	241	255	255	255	255	255	255	255
255	255	255	255	255	255	250	100	11	160	254	255	255	255	255	255	255	255
255	255	255	255	255	255	208	31	44	229	255	255	255	255	255	255	255	255
255	255	255	255	255	250	123	7	140	252	255	255	255	255	255	255	255	255
255	255	255	255	255	206	31	43	220	255	255	255	255	255	255	255	255	255
255	255	255	255	249	96	2	121	253	255	255	255	255	255	255	255	255	255
255	255	255	255	234	51	19	188	255	255	255	255	255	255	255	255	255	255
255	255	255	255	177	13	69	241	255	255	255	255	255	255	255	255	255	255
255	255	255	243	78	18	181	254	255	255	255	255	255	255	255	255	255	255
255	255	255	204	21	37	226	255	255	255	255	255	255	255	255	255	255	255
255	255	255	203	77	130	248	255	255	255	255	255	255	255	255	255	255	255
255	255	255	253	247	251	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
