255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	253	251	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	186	139	251	255	255	255	255
255	255	255	255	255	255	255	255	255	255	236	75	72	247	255	255	255	255
255	255	255	255	255	255	255	255	255	249	128	9	72	247	255	255	255	255
255	255	255	255	255	255	255	255	253	174	60	76	72	247	255	255	255	255
255	255	255	255	255	255	255	255	222	64	161	119	72	247	255	255	255	255
255	255	255	255	255	255	255	229	95	107	240	79	100	251	255	255	255	255
255	255	255	255	255	246	163	64	38	187	197	52	66	205	255	255	255	255
255	255	255	255	255	224	35	0	23	48	22	11	80	203	255	255	255	255
255	255	255	255	251	158	47	112	168	179	59	51	230	255	255	255	255	255
255	255	255	252	166	66	186	252	255	254	119	73	247	255	255	255	255	255
255	255	251	162	61	187	253	255	255	249	88	114	253	255	255	255	255	255
255	255	231	85	165	252	255	255	255	235	58	168	255	255	255	255	255	255
255	255	251	234	252	255	255	255	255	227	70	198	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	251	230	250	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
