255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	245	203	221	194	188	219	241	253	255	255	255	255	255
255	255	255	255	255	189	27	32	15	11	32	63	170	253	255	255	255	255
255	255	255	255	255	170	74	115	39	28	128	97	203	255	255	255	255	255
255	255	255	255	255	251	247	211	35	88	243	250	254	255	255	255	255	255
255	255	255	255	255	255	254	168	15	159	255	255	255	255	255	255	255	255
255	255	255	255	255	255	236	61	15	193	255	255	255	255	255	255	255	255
255	255	255	255	255	255	203	24	58	235	255	255	255	255	255	255	255	255
255	255	255	255	255	241	96	10	132	252	255	255	255	255	255	255	255	255
255	255	255	255	245	128	12	59	226	255	255	255	255	255	255	255	255	255
255	255	255	246	145	14	24	171	253	255	255	255	255	255	255	255	255	255
255	255	255	211	30	14	139	250	255	255	255	255	255	255	255	255	255	255
223	252	255	238	144	180	243	255	255	255	255	255	255	255	255	255	255	255
54	111	155	183	194	226	251	255	255	255	255	255	255	255	255	255	255	255
172	69	25	10	15	88	240	255	255	255	255	255	255	255	255	255	255	255
254	241	202	143	129	196	254	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
