255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	243	238	255	255	255	255	255	255
255	255	255	255	254	254	255	255	255	236	98	70	202	255	255	255	255	255
255	255	255	253	170	134	217	255	253	141	6	2	145	255	255	255	255	255
255	255	255	239	62	2	131	255	211	38	0	41	214	255	255	255	255	255
255	255	255	166	12	5	157	253	147	4	1	119	253	255	255	255	255	255
255	255	241	75	0	47	222	187	36	0	19	196	255	255	255	255	255	255
255	255	188	15	3	122	168	36	0	0	28	198	232	231	253	255	255	255
255	254	128	1	9	66	21	1	5	0	4	33	47	50	167	253	255	255
255	252	108	0	0	0	3	67	146	24	0	0	0	1	83	248	255	255
255	255	174	16	9	36	115	224	250	171	128	128	128	122	203	254	255	255
255	255	241	189	185	219	250	255	255	255	255	255	255	253	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255	255
